years_ago,value
-4288.86675,271.34092381447994
-4286.871,271.34835406797447
-4284.87525,271.35639030254487
-4282.8795,271.36598051803554
-4280.88375,271.37709558537574
-4278.888000000001,271.38966030465815
-4276.892250000001,271.403600334076
-4274.896500000001,271.41884218992345
-4272.900750000001,271.4353132465951
-4270.905000000001,271.4529417365864
-4268.909250000001,271.4716567504932
-4266.913500000001,271.4913882370121
-4264.9177500000005,271.5120670029407
-4262.9220000000005,271.53362471317666
-4260.92625,271.5559938907187
-4258.9305,271.5791079166662
-4256.93475,271.602901030219
-4254.939,271.6273083286777
-4252.94325,271.6522657674436
-4250.9475,271.6777101600188
-4248.95175,271.7035791780055
-4246.956,271.7298113511073
-4244.96025,271.7563460671279
-4242.9645,271.7831235719719
-4240.96875,271.8100849696446
-4238.973,271.8371722222517
-4236.97725,271.86432814999995
-4234.9815,271.8914964311964
-4232.98575,271.9186216022489
-4230.99,271.9456490576662
-4228.99425,271.9725250500572
-4226.9985,271.9991966901317
-4225.00275,272.02561194670045
-4223.007,272.0517196466745
-4221.01125,272.07746947506564
-4219.0154999999995,272.10281197498614
-4217.01975,272.1276985476495
-4215.024,272.1520814523694
-4213.02825,272.17591380656006
-4211.0325,272.1991495857368
-4209.03675,272.2217436235154
-4207.041,272.243651611612
-4205.04525,272.2648300998441
-4203.0495,272.2852364961292
-4201.05375,272.30482906648575
-4199.058,272.3235669350328
-4197.06225,272.3414100839901
-4195.066500000001,272.358319353678
-4193.070750000001,272.3742564425175
-4191.075000000001,272.38918390703043
-4189.079250000001,272.403065161839
-4187.083500000001,272.4158644796663
-4185.087750000001,272.4272283801182
-4183.092000000001,272.43709987947256
-4181.0962500000005,272.4454833409405
-4179.1005000000005,272.45238321466235
-4177.10475,272.45780403770755
-4175.109,272.4617504340755
-4173.11325,272.464227114694
-4171.1175,272.46523887742086
-4169.12175,272.46479060704314
-4167.126,272.462887275277
-4165.13025,272.4595339407681
-4163.1345,272.4547357490912
-4161.13875,272.44849793275074
-4159.143,272.4408258111802
-4157.14725,272.43172479074263
-4155.1515,272.4212003647301
-4153.15575,272.40925811336433
-4151.16,272.3959037037961
-4149.16425,272.3811428901057
-4147.1685,272.3649815133026
-4145.17275,272.34742550132574
-4143.177,272.32848086904335
-4141.18125,272.3084690424812
-4139.1855,272.28771893955457
-4137.18975,272.26629586059096
-4135.1939999999995,272.2442663275255
-4133.19825,272.22169808390095
-4131.2025,272.19866009486816
-4129.20675,272.1752225471854
-4127.211,272.1514568492191
-4125.21525,272.1274356309431
-4123.2195,272.10323274393943
-4121.22375,272.0789232613975
-4119.228,272.05458347811475
-4117.23225,272.0302909104963
-4115.2365,272.00612429655513
-4113.240750000001,271.9821635959119
-4111.245000000001,271.95848998979517
-4109.249250000001,271.93518588104115
-4107.253500000001,271.9123348940938
-4105.257750000001,271.8900218750052
-4103.262000000001,271.86833289143465
-4101.266250000001,271.84735523264993
-4099.2705000000005,271.82717740952586
-4097.2747500000005,271.80788915454565
-4095.279,271.7895814217999
-4093.28325,271.772346386987
-4091.2875000000004,271.75627744741354
-4089.2917500000003,271.7414692219934
-4087.2960000000003,271.7289012447635
-4085.3002500000002,271.71887916632977
-4083.3045,271.7113824334494
-4081.30875,271.7053737484809
-4079.313,271.7006948318305
-4077.31725,271.69723157444054
-4075.3215,271.69487153363065
-4073.32575,271.69350393309753
-4071.3300000000004,271.69301966291505
-4069.3342500000003,271.69331127953444
-4067.3385000000003,271.6942730057841
-4065.3427500000003,271.69580073086973
-4063.347,271.69779201037386
-4061.35125,271.70014606625665
-4059.3555,271.7027637868554
-4057.35975,271.70554772688445
-4055.364,271.7084021074356
-4053.36825,271.7112328159774
-4051.3725,271.7139474063562
-4049.3767500000004,271.7164550987954
-4047.3810000000003,271.7186667798952
-4045.3852500000003,271.7204950026336
-4043.3895,271.7218539863653
-4041.39375,271.7226596168226
-4039.398,271.7228294461149
-4037.40225,271.7222826927286
-4035.4065,271.72094024152744
-4033.41075,271.7187246437527
-4031.415,271.7155601170224
-4029.4192500000004,271.7113725453319
-4027.4235000000003,271.70608947905407
-4025.4277500000003,271.69964013493853
-4023.4320000000002,271.6919553961125
-4021.43625,271.6829678120802
-4019.4405,271.6726115987231
-4017.44475,271.66082263829986
-4015.449,271.6475384794465
-4013.45325,271.63269833717607
-4011.4575,271.6162430928789
-4009.4617500000004,271.5981152943226
-4007.4660000000003,271.57825915565184
-4005.4702500000003,271.5566205573888
-4003.4745000000003,271.5331470464324
-4001.47875,271.5077878360593
-3999.483,271.47569628582875
-3997.48725,271.4347722954739
-3995.4915,271.38570913757235
-3993.49575,271.32918662077725
-3991.5,271.2658710898173
-3989.50425,271.1964154254977
-3987.5085000000004,271.1214590446983
-3985.5127500000003,271.04162790037543
-3983.5170000000003,270.95788626092235
-3981.5212500000002,270.87092823638864
-3979.5255,270.7813797600762
-3977.52975,270.6898540725337
-3975.534,270.59695172155693
-3973.53825,270.5032605621886
-3971.5425,270.4093557567187
-3969.54675,270.3165241966781
-3967.5510000000004,270.2305225714665
-3965.5552500000003,270.1512766773156
-3963.5595000000003,270.07871199712105
-3961.5637500000003,270.0127537004428
-3959.568,269.95332664350474
-3957.57225,269.9003553691951
-3955.5765,269.853764107066
-3953.58075,269.8134767733338
-3951.585,269.77941697087886
-3949.58925,269.75150798924585
-3947.5935,269.7296728046433
-3945.5977500000004,269.71383407994415
-3943.6020000000003,269.7039141646851
-3941.6062500000003,269.6998350950673
-3939.6105000000002,269.70151859395594
-3937.61475,269.70888607088006
-3935.619,269.72185862203304
-3933.62325,269.74035703027243
-3931.6275,269.76430176511974
-3929.63175,269.7936129827608
-3927.636,269.8282105260452
-3925.6402500000004,269.86801392448706
-3923.6445000000003,269.9129423942642
-3921.6487500000003,269.96291483821886
-3919.6530000000002,270.01784984585737
-3917.65725,270.07766569335007
-3915.6615,270.1422803435314
-3913.66575,270.21161144589996
-3911.67,270.2855763366184
-3909.67425,270.3640920385139
-3907.6785,270.44707526107675
-3905.6827500000004,270.53444240046275
-3903.6870000000004,270.6261095394905
-3901.6912500000003,270.72199244764346
-3899.6955000000003,270.82200658106916
-3897.69975,270.92606708257904
-3895.704,271.0340887816486
-3893.70825,271.14598619441773
-3891.7125,271.26171093338706
-3889.71675,271.3821311330464
-3887.721,271.50705886786625
-3885.7252500000004,271.6353322630823
-3883.7295000000004,271.7663431915282
-3881.7337500000003,271.8997815885334
-3879.7380000000003,272.0353366906398
-3877.7422500000002,272.1726970356009
-3875.7465,272.31155046238297
-3873.75075,272.4515841111638
-3871.755,272.59248442333376
-3869.75925,272.733937141495
-3867.7635,272.87562730946206
-3865.76775,273.01723927226124
-3863.772,273.1584566761313
-3861.77625,273.29896246852303
-3859.7805,273.43843889809926
-3857.78475,273.57656751473485
-3855.7889999999998,273.71302916951703
-3853.7932500000006,273.847504014745
-3851.7975000000006,273.97967150393015
-3849.8017500000005,274.10921039179567
-3847.8060000000005,274.23579873427735
-3845.8102500000005,274.35911388852276
-3843.8145000000004,274.4788325128918
-3841.8187500000004,274.5946305669562
-3839.8230000000003,274.7061833115002
-3837.8272500000003,274.81316530851973
-3835.8315000000002,274.9152504212232
-3833.83575,275.01211181403085
-3831.84,275.1034219525752
-3829.84425,275.18885260370104
-3827.8485,275.2680748354648
-3825.85275,275.3407590171355
-3823.857,275.4065748191939
-3821.86125,275.4651912133334
-3819.8655,275.5162764724588
-3817.86975,275.55949817068773
-3815.874,275.5945231833494
-3813.8782499999998,275.62101768698534
-3811.8825000000006,275.63864715934926
-3809.8867500000006,275.64707637940694
-3807.8910000000005,275.6459694273362
-3805.8952500000005,275.63498968452706
-3803.8995000000004,275.61379983358154
-3801.9037500000004,275.58206185831403
-3799.9080000000004,275.5444241114235
-3797.9122500000003,275.50564370530475
-3795.9165000000003,275.4681666072955
-3793.92075,275.42579876013826
-3791.925,275.37869631556055
-3789.92925,275.3274944646834
-3787.9335,275.2728402517154
-3785.93775,275.21539257395244
-3783.942,275.15582218177786
-3781.94625,275.0948116786624
-3779.9505,275.03305552116444
-3777.95475,274.97126001892946
-3775.959,274.9101433346906
-3773.96325,274.8504354842683
-3771.9674999999997,274.7928783365704
-3769.9717500000006,274.7382256135924
-3767.9760000000006,274.6864430544656
-3765.9802500000005,274.632400600225
-3763.9845000000005,274.57624849880324
-3761.9887500000004,274.51813647180364
-3759.9930000000004,274.45821371449944
-3757.9972500000003,274.39662889583445
-3756.0015000000003,274.3335301584229
-3754.0057500000003,274.26906511854924
-3752.01,274.20338086616823
-3750.01425,274.1366239649051
-3748.0185,274.0689404520553
-3746.02275,274.00047583858503
-3744.027,273.9313751091303
-3742.03125,273.8617827219977
-3740.0355,273.79184260916435
-3738.03975,273.7216981762773
-3736.044,273.6514923026545
-3734.04825,273.58136734128385
-3732.0525,273.51146511882365
-3730.0567499999997,273.4419269356027
-3728.0610000000006,273.37289356561996
-3726.0652500000006,273.304505256545
-3724.0695000000005,273.2369017297175
-3722.0737500000005,273.17022218014756
-3720.0780000000004,273.1046052765158
-3718.0822500000004,273.04018916117286
-3716.0865000000003,272.9771114501401
-3714.0907500000003,272.915509233109
-3712.0950000000003,272.85551907344137
-3710.09925,272.79727700816954
-3708.1035,272.74091854799605
-3706.10775,272.6865786772939
-3704.112,272.63439185410635
-3702.11625,272.58449201014696
-3700.1205,272.53701255079994
-3698.12475,272.4921825255095
-3696.129,272.4503179027859
-3694.13325,272.41152115630547
-3692.1375,272.37589483040387
-3690.14175,272.3435002359464
-3688.1460000000006,272.31337828825684
-3686.1502500000006,272.2855259835605
-3684.1545000000006,272.25993833664506
-3682.1587500000005,272.23660838086187
-3680.1630000000005,272.2155271681249
-3678.1672500000004,272.1966837689112
-3676.1715000000004,272.1800652722611
-3674.1757500000003,272.16565678577786
-3672.1800000000003,272.15344143562777
-3670.1842500000002,272.14340036654005
-3668.1885,272.13551274180725
-3666.19275,272.1297557432847
-3664.197,272.1261045713909
-3662.20125,272.1245324451074
-3660.2055,272.12501060197866
-3658.20975,272.1275082981124
-3656.214,272.13199280817923
-3654.21825,272.138429425413
-3652.2225,272.1467814616104
-3650.22675,272.15701024713104
-3648.2309999999998,272.169075130898
-3646.2352500000006,272.1829334803972
-3644.2395000000006,272.19854068167746
-3642.2437500000005,272.2158501393508
-3640.2480000000005,272.2348132765922
-3638.2522500000005,272.25537953513987
-3636.2565000000004,272.27749637529485
-3634.2607500000004,272.30110927592136
-3632.2650000000003,272.3261617344465
-3630.2692500000003,272.3525952668608
-3628.2735000000002,272.3803494077173
-3626.27775,272.40936171013254
-3624.282,272.4395677457859
-3622.28625,272.47090110491973
-3620.2905,272.5031140067204
-3618.29475,272.5360946170379
-3616.299,272.56979461569864
-3614.30325,272.604163208088
-3612.3075,272.63914712515054
-3610.31175,272.67469062339006
-3608.316,272.7107354848692
-3606.3202499999998,272.74722101721005
-3604.3245000000006,272.7840840535937
-3602.3287500000006,272.82125895276033
-3600.3330000000005,272.8586775990092
-3598.3372500000005,272.8907631695755
-3596.3415000000005,272.91657258537543
-3594.3457500000004,272.9354578344224
-3592.3500000000004,272.9535181343739
-3590.3542500000003,272.9711959376084
-3588.3585000000003,272.98851066367683
-3586.3627500000002,273.0054818361152
-3584.367,273.02212908244513
-3582.37125,273.0384721341731
-3580.3755,273.05453082679145
-3578.37975,273.0703250997774
-3576.384,273.0858749965937
-3574.38825,273.1012006646884
-3572.3925,273.1163223554949
-3570.39675,273.13126042443173
-3568.401,273.14603533090315
-3566.40525,273.1606676382983
-3564.4094999999998,273.1751780139919
-3562.4137500000006,273.1895872293439
-3560.4180000000006,273.20391615969953
-3558.4222500000005,273.2181857843894
-3556.4265000000005,273.23241718672966
-3554.4307500000004,273.2466315540214
-3552.4350000000004,273.2608501775512
-3550.4392500000004,273.275094452591
-3548.4435000000003,273.2893858783981
-3546.4477500000003,273.30374605821476
-3544.452,273.3181966992692
-3542.45625,273.3327596127745
-3540.4605,273.34745671392903
-3538.46475,273.36231002191687
-3536.469,273.377341659907
-3534.47325,273.3925738550539
-3532.4775,273.4080289384974
-3530.48175,273.42372934536274
-3528.486,273.43969761476023
-3526.49025,273.4559563897857
-3524.4945,273.4725284175202
-3522.4987499999997,273.48943654903013
-3520.5030000000006,273.5067037393673
-3518.5072500000006,273.5243530475687
-3516.5115000000005,273.5424076366569
-3514.5157500000005,273.56089077363924
-3512.5200000000004,273.57982582950905
-3510.5242500000004,273.5992362792446
-3508.5285000000003,273.6191457018095
-3506.5327500000003,273.63957778015276
-3504.5370000000003,273.6606347048222
-3502.54125,273.6828786095072
-3500.5455,273.7062699112723
-3498.54975,273.7307704188325
-3496.554,273.7562371506108
-3494.55825,273.7824109233291
-3492.5625,273.80922677746224
-3490.56675,273.8366205481467
-3488.571,273.8645288651814
-3486.57525,273.89288915302683
-3484.5795,273.92163963080606
-3482.58375,273.95071931230376
-3480.5880000000006,273.9800680059668
-3478.5922500000006,274.0096263149041
-3476.5965000000006,274.0393356368865
-3474.6007500000005,274.06913816434695
-3472.6050000000005,274.0989768843804
-3470.6092500000004,274.128795578744
-3468.6135000000004,274.15853882385676
-3466.6177500000003,274.18815199079955
-3464.6220000000003,274.21758124531556
-3462.6262500000003,274.24677354781
-3460.6305,274.27567665334993
-3458.63475,274.3042391116647
-3456.639,274.33241026714535
-3454.64325,274.3601402588452
-3452.6475,274.38738002047955
-3450.65175,274.41408128042553
-3448.656,274.44019656172287
-3446.66025,274.4656791820727
-3444.6645,274.49048325383836
-3442.66875,274.5145636840454
-3440.673,274.5378761743812
-3438.6772500000006,274.56037722119544
-3436.6815000000006,274.5820241154996
-3434.6857500000006,274.60277494296713
-3432.6900000000005,274.6225885839337
-3430.6942500000005,274.6414247133969
-3428.6985000000004,274.65924380101626
-3426.7027500000004,274.67600711111373
-3424.7070000000003,274.691676702673
-3422.7112500000003,274.7062154293397
-3420.7155000000002,274.71958693942156
-3418.71975,274.7319537403702
-3416.724,274.7433661028964
-3414.72825,274.7538158187948
-3412.7325,274.7632959675266
-3410.73675,274.77180091621824
-3408.741,274.77932631966274
-3406.74525,274.78586912031886
-3404.7495,274.79142754831133
-3402.75375,274.79600112143066
-3400.758,274.7995906451335
-3398.7622499999998,274.8021982125423
-3396.7665000000006,274.80382720444567
-3394.7707500000006,274.804482289298
-3392.7750000000005,274.8041694232196
-3390.7792500000005,274.80289584999684
-3388.7835000000005,274.800670101082
-3386.7877500000004,274.79750199559345
-3384.7920000000004,274.793476983983
-3382.7962500000003,274.78859988392594
-3380.8005000000003,274.782876943754
-3378.8047500000002,274.77631585273815
-3376.809,274.7689257410883
-3374.81325,274.76071717995484
-3372.8175,274.7517021814268
-3370.82175,274.7418941985331
-3368.826,274.7313081252418
-3366.83025,274.7199602964608
-3364.8345,274.707868488037
-3362.83875,274.69505191675717
-3360.843,274.68153124034745
-3358.84725,274.6673285574735
-3356.8514999999998,274.6524674077401
-3354.8557500000006,274.63697277169183
-3352.8600000000006,274.6208710708126
-3350.8642500000005,274.604190167526
-3348.8685000000005,274.5869593651946
-3346.8727500000005,274.56920940812097
-3344.8770000000004,274.5509724815468
-3342.8812500000004,274.5322822116534
-3340.8855000000003,274.51317366556145
-3338.8897500000003,274.49368335133124
-3336.8940000000002,274.47384921796237
-3334.89825,274.45371065539393
-3332.9025,274.43330849450444
-3330.90675,274.41268500711215
-3328.911,274.3918839059744
-3326.91525,274.3709503447881
-3324.9195,274.34993091819
-3322.92375,274.3288736617557
-3320.928,274.3078280520007
-3318.93225,274.28684500637974
-3316.9365,274.2659768832871
-3314.9407499999998,274.2452774820566
-3312.9450000000006,274.2248020429616
-3310.9492500000006,274.2046072472146
-3308.9535000000005,274.18475121696764
-3306.9577500000005,274.16529351531256
-3304.9620000000004,274.1455434172919
-3302.9662500000004,274.1244878389907
-3300.9705000000004,274.1017631336978
-3298.9747500000003,274.07754830467195
-3296.9790000000003,274.05201876200266
-3294.98325,274.0253463226105
-3292.9875,273.99769921024654
-3290.99175,273.9692420554934
-3288.996,273.94013589576406
-3287.00025,273.91053817530263
-3285.0045,273.8806027451843
-3283.00875,273.8504798633148
-3281.013,273.820316194431
-3279.01725,273.7902548101005
-3277.0215,273.7604351887221
-3275.02575,273.7309932155254
-3273.0300000000007,273.70206118257084
-3271.0342500000006,273.67376778874944
-3269.0385000000006,273.6462381397841
-3267.0427500000005,273.6195937482273
-3265.0470000000005,273.5939525334636
-3263.0512500000004,273.56942882170785
-3261.0555000000004,273.546133346006
-3259.0597500000003,273.5241732462348
-3257.0640000000003,273.5036520691021
-3255.0682500000003,273.4846697681463
-3253.0725,273.4673227037372
-3251.07675,273.45170364307506
-3249.081,273.4379017601914
-3247.08525,273.4260026359483
-3245.0895,273.416719086526
-3243.09375,273.4112379981848
-3241.098,273.40945142264013
-3239.10225,273.41125153662114
-3237.1065,273.41653064187096
-3235.11075,273.4251811651459
-3233.115,273.43709565821655
-3231.1192500000006,273.45216679786677
-3229.1235000000006,273.4702873858945
-3227.1277500000006,273.4913503491111
-3225.1320000000005,273.5152487393417
-3223.1362500000005,273.54187573342523
-3221.1405000000004,273.5711246332144
-3219.1447500000004,273.6028888655753
-3217.1490000000003,273.637061982388
-3215.1532500000003,273.6735376605464
-3213.1575000000003,273.71220970195765
-3211.16175,273.7529720335431
-3209.166,273.7957187072376
-3207.17025,273.84034389998965
-3205.1745,273.8867419137615
-3203.17875,273.9348071755291
-3201.183,273.9844342372822
-3199.18725,274.03551777602434
-3197.1915,274.0879525937723
-3195.19575,274.14163361755715
-3193.2,274.1964558994234
-3191.20425,274.25231461642926
-3189.2085000000006,274.3091050706467
-3187.2127500000006,274.36672268916124
-3185.2170000000006,274.4250630240726
-3183.2212500000005,274.48393966948277
-3181.2255000000005,274.54324052463824
-3179.2297500000004,274.60285346983915
-3177.2340000000004,274.6626663571259
-3175.2382500000003,274.7225670102791
-3173.2425000000003,274.7824432248195
-3171.2467500000002,274.8421827680082
-3169.251,274.9016733788464
-3167.25525,274.9608027680752
-3165.2595,275.01945861817666
-3163.26375,275.07752858337227
-3161.268,275.1349002896241
-3159.27225,275.1914613346341
-3157.2765,275.24709928784506
-3155.28075,275.3017016904392
-3153.285,275.3551560553395
-3151.28925,275.4073498672086
-3149.2934999999998,275.4581705824501
-3147.2977500000006,275.50750562920706
-3145.3020000000006,275.55524240736304
-3143.3062500000005,275.6012682885419
-3141.3105000000005,275.6454706161075
-3139.3147500000005,275.68773670516396
-3137.3190000000004,275.72795384255556
-3135.3232500000004,275.766009286867
-3133.3275000000003,275.8017902684229
-3131.3317500000003,275.83518398928817
-3129.3360000000002,275.8660776232679
-3127.34025,275.8943583159074
-3125.3445,275.91991318449226
-3123.34875,275.9426293180481
-3121.353,275.96239377734094
-3119.35725,275.9790935948767
-3117.3615,275.99261577490176
-3115.36575,276.0028472934025
-3113.37,276.0096750981058
-3111.37425,276.01298610847834
-3109.3785,276.01266721572733
-3107.3827499999998,276.0086052827999
-3105.3870000000006,276.00068714438373
-3103.3912500000006,275.9896295925716
-3101.3955000000005,275.97657582083934
-3099.3997500000005,275.96160707052667
-3097.4040000000005,275.9448083011557
-3095.4082500000004,275.92626819043136
-3093.4125000000004,275.9060791342414
-3091.4167500000003,275.88433724665657
-3089.4210000000003,275.8611423599303
-3087.4252500000002,275.83659802449847
-3085.4295,275.810670006409
-3083.43375,275.78283639676346
-3081.438,275.7532921024515
-3079.44225,275.7222341224127
-3077.4465,275.6898615476354
-3075.45075,275.65637556115803
-3073.455,275.62197943806797
-3071.45925,275.5868785455021
-3069.4635,275.5512803426468
-3067.46775,275.5153943807378
-3065.4720000000007,275.4794323030602
-3063.4762500000006,275.44360784494876
-3061.4805000000006,275.4081368337872
-3059.4847500000005,275.37323718900893
-3057.4890000000005,275.3391289220968
-3055.4932500000004,275.30603413658287
-3053.4975000000004,275.2741770280489
-3051.5017500000004,275.2437838841257
-3049.5060000000003,275.2150830844937
-3047.5102500000003,275.1883051008828
-3045.5145,275.16368249707216
-3043.51875,275.1407534297406
-3041.523,275.1183927161354
-3039.52725,275.0966464093606
-3037.5315,275.07555893638687
-3035.53575,275.0551730980513
-3033.54,275.03553006905787
-3031.54425,275.01666939797695
-3029.5485,274.9986290072455
-3027.55275,274.98144519316725
-3025.557,274.9651526259125
-3023.5612500000007,274.9497843495178
-3021.5655000000006,274.93537178188694
-3019.5697500000006,274.9219447147898
-3017.5740000000005,274.9095313138631
-3015.5782500000005,274.8981581186101
-3013.5825000000004,274.8878500424007
-3011.5867500000004,274.87863037247126
-3009.5910000000003,274.87052076992495
-3007.5952500000003,274.8635412697315
-3005.5995000000003,274.85771028072725
-3003.60375,274.85304458561495
-3001.608,274.8495593409644
-2999.61225,274.84726807721125
-2997.6165,274.8461826986586
-2995.62075,274.8463134834756
-2993.625,274.84766908369824
-2991.62925,274.85025652522916
-2989.6335,274.8540812078373
-2987.63775,274.85922758195187
-2985.642,274.866684082687
-2983.64625,274.8763416837689
-2981.6505000000006,274.8880919492342
-2979.6547500000006,274.9018270334296
-2977.6590000000006,274.9174396810116
-2975.6632500000005,274.9348232269471
-2973.6675000000005,274.95387159651295
-2971.6717500000004,274.9744793052961
-2969.6760000000004,274.9965414591937
-2967.6802500000003,275.01995375441254
-2965.6845000000003,275.04461247747014
-2963.6887500000003,275.0704145051937
-2961.693,275.0972573047204
-2959.69725,275.12503893349793
-2957.7015,275.15365803928364
-2955.70575,275.1830138601453
-2953.71,275.21300622446046
-2951.71425,275.2435355509169
-2949.7185,275.27450284851267
-2947.72275,275.3058097165555
-2945.727,275.33735834466347
-2943.73125,275.36905151276477
-2941.7355,275.40079259109746
-2939.7397500000006,275.43248554021
-2937.7440000000006,275.46403491096066
-2935.7482500000006,275.4953458445177
-2933.7525000000005,275.52632407236
-2931.7567500000005,275.5568759162759
-2929.7610000000004,275.58690828836416
-2927.7652500000004,275.6163286910336
-2925.7695000000003,275.64504521700303
-2923.7737500000003,275.67296654930146
-2921.7780000000002,275.7000019612677
-2919.78225,275.72606131655107
-2917.7865,275.7510550691108
-2915.79075,275.7748942632161
-2913.795,275.79749053344614
-2911.79925,275.8187561046905
-2909.8035,275.83824416790276
-2907.80775,275.85553505885554
-2905.812,275.8706164596132
-2903.81625,275.8834751389627
-2901.8205,275.8940969524137
-2899.8247499999998,275.90246684219767
-2897.8290000000006,275.9085688372694
-2895.8332500000006,275.9123860533058
-2893.8375000000005,275.9139006927061
-2891.8417500000005,275.91309404459224
-2889.8460000000005,275.9099464848089
-2887.8502500000004,275.9044374759228
-2885.8545000000004,275.89654556722354
-2883.8587500000003,275.88640462803
-2881.8630000000003,275.8747211272489
-2879.8672500000002,275.8615549119049
-2877.8715,275.84696654187815
-2875.87575,275.8310172899053
-2873.88,275.81376914157823
-2871.88425,275.7952847953452
-2869.8885,275.77562766251015
-2867.89275,275.754861867233
-2865.897,275.73305224652944
-2863.90125,275.7102643502713
-2861.9055,275.6865644411861
-2859.90975,275.6620194948573
-2857.9140000000007,275.63669719972427
-2855.9182500000006,275.6106659570824
-2853.9225000000006,275.58399488108273
-2851.9267500000005,275.5567537987325
-2849.9310000000005,275.52901324989443
-2847.9352500000005,275.5008444872877
-2845.9395000000004,275.4723194764869
-2843.9437500000004,275.4435108959226
-2841.9480000000003,275.4144921368816
-2839.9522500000003,275.38533730350633
-2837.9565000000002,275.3561212127951
-2835.96075,275.32691939460204
-2833.965,275.29780809163753
-2831.96925,275.26886425946753
-2829.9735,275.24016556651407
-2827.97775,275.2117903940549
-2825.982,275.1838178362239
-2823.98625,275.15632770001065
-2821.9905,275.12940050526066
-2819.99475,275.1031174846753
-2817.999,275.0775605838123
-2816.0032500000007,275.05281246108456
-2814.0075000000006,275.0289564877612
-2812.0117500000006,275.00607674796754
-2810.0160000000005,274.9842580386843
-2808.0202500000005,274.9635858697484
-2806.0245000000004,274.9441464638526
-2804.0287500000004,274.92602675654547
-2802.0330000000004,274.9093143962316
-2800.0372500000003,274.89409774417146
-2798.0415000000003,274.88046587448133
-2796.04575,274.86850857413344
-2794.05,274.85831634295585
-2792.05425,274.8495357393315
-2790.0585,274.8415384618858
-2788.06275,274.8345397277072
-2786.067,274.8286638964561
-2784.07125,274.8230160045808
-2782.0755,274.8176916100239
-2780.07975,274.81278227228603
-2778.084,274.80837555242493
-2776.08825,274.8045550130563
-2774.0925000000007,274.8014002183531
-2772.0967500000006,274.7989867340459
-2770.1010000000006,274.7973861274228
-2768.1052500000005,274.79666596732943
-2766.1095000000005,274.79688982416906
-2764.1137500000004,274.79811726990243
-2762.1180000000004,274.80040387804763
-2760.1222500000003,274.80380122368064
-2758.1265000000003,274.8083568834346
-2756.1307500000003,274.81411443550064
-2754.135,274.82111345962704
-2752.13925,274.82938953711977
-2750.1435,274.8389742508424
-2748.14775,274.8498951852158
-2746.152,274.86217592621875
-2744.15625,274.87583606138713
-2742.1605,274.89089117981473
-2740.16475,274.9073528721527
-2738.169,274.9252287306097
-2736.17325,274.94452234895215
-2734.1775,274.96523332250376
-2732.1817500000006,274.9873572481458
-2730.1860000000006,275.01088572431723
-2728.1902500000006,275.0358063510145
-2726.1945000000005,275.06210272979143
-2724.1987500000005,275.0897544637596
-2722.2030000000004,275.1187371575881
-2720.2072500000004,275.1490224175033
-2718.2115000000003,275.1805778512895
-2716.2157500000003,275.2155779613058
-2714.2200000000003,275.2543531742629
-2712.22425,275.2965772
-2710.2285,275.3419255369889
-2708.23275,275.3904725342724
-2706.237,275.44234370618926
-2704.24125,275.49729809321025
-2702.2455,275.5550980280264
-2700.24975,275.61550913554873
-2698.254,275.6783003329089
-2696.25825,275.74324382945883
-2694.2625,275.8101151267705
-2692.2667500000007,275.8786930186359
-2690.2710000000006,275.94875959106804
-2688.2752500000006,276.0201002222996
-2686.2795000000006,276.0925035827838
-2684.2837500000005,276.1657616351939
-2682.2880000000005,276.23966963442376
-2680.2922500000004,276.3140261275872
-2678.2965000000004,276.38863295401853
-2676.3007500000003,276.4632952452722
-2674.3050000000003,276.53782142512307
-2672.3092500000002,276.612023209566
-2670.3135,276.68571560681653
-2668.31775,276.75871691731
-2666.322,276.8308487337023
-2664.32625,276.90193594086975
-2662.3305,276.97180671590854
-2660.33475,277.0402925281355
-2658.339,277.1072281390873
-2656.34325,277.17245160252156
-2654.3475,277.2358042644155
-2652.35175,277.29713076296684
-2650.3560000000007,277.3562790285937
-2648.3602500000006,277.4131002839343
-2646.3645000000006,277.4674490438473
-2644.3687500000005,277.51918311541147
-2642.3730000000005,277.568163597926
-2640.3772500000005,277.6142548829101
-2638.3815000000004,277.6573246541036
-2636.3857500000004,277.69724388746636
-2634.3900000000003,277.73388685117857
-2632.3942500000003,277.7671311056407
-2630.3985000000002,277.79685750347346
-2628.40275,277.82295018951794
-2626.407,277.84529660083535
-2624.41125,277.8637874667072
-2622.4155,277.87831680863553
-2620.41975,277.88830827700707
-2618.424,277.89161394084766
-2616.42825,277.88839902120657
-2614.4325,277.8788267323774
-2612.43675,277.8630582818977
-2610.441,277.8412528705499
-2608.4452500000007,277.81356769236044
-2606.4495000000006,277.7801579346001
-2604.4537500000006,277.74117677778366
-2602.4580000000005,277.6967753956707
-2600.4622500000005,277.64710295526476
-2598.4665000000005,277.59230661681374
-2596.4707500000004,277.53253153380996
-2594.4750000000004,277.4679208529899
-2592.4792500000003,277.3986157143344
-2590.4835000000003,277.32524619488163
-2588.4877500000002,277.24884192769906
-2586.492,277.1696674341509
-2584.49625,277.08798772370045
-2582.5005,277.0040682939104
-2580.50475,276.91817513044225
-2578.509,276.8305747070572
-2576.51325,276.74153398561515
-2574.5175,276.65132041607535
-2572.52175,276.5602019364963
-2570.526,276.46844697303544
-2568.53025,276.3763244399499
-2566.5345000000007,276.2841037395953
-2564.5387500000006,276.192054762427
